Timestamp;Ви працюєте зараз в ІТ?;Де ви зараз живете? ;В якій області ви зараз живете?;Зарплата у $$$ за місяць, лише ставка після сплати податків;Ваша стать;Ваш вік;Яка у вас освіта?;Чи є у вас науковий ступінь? ;Знання англійської мови;Оберіть вашу посаду;Ваш тайтл;Ваша спеціалізація;Вкажіть вашу спеціалізацію;Оберіть вашу спеціалізацію;Ваша посада;Оберіть вашу посаду2;Ваша посада3;Ваша посада4;Ваша посада5;Ваша посада6;Ваша посада7;Чи використовуєте ви у своїй роботі мови програмування (одну чи декілька)?;Основна мова програмування;Вкажіть вашу основну спеціалізацію;В якій сфері працюєте?;Тип компанії;Загальний стаж роботи за спеціальністю
12.26.2022 16:48:19;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;2000;Жінка;26;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Mobile, Інша;Аутсорсингова;2 роки
12.26.2022 16:50:07;Так, працюю full-time;В Україні;Київ чи область;2335;Жінка;28;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Так, використовую;SQL;Робота з даними, аналіз даних;Retail;Аутсорсингова;2 роки
12.26.2022 16:50:12;Так, працюю full-time;В Україні;Київ чи область;5150;Чоловік;26;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Team Lead;;;;;;;;;;;;C# / .NET;Full Stack розробка;E-commerce, Edtech / Education, ERP;Аутсорсингова;6 років
12.26.2022 16:52:42;Так, працюю full-time;В Україні;Чернівці чи область;400;Жінка;21;Дві вищі;Немає;Intermediate;Marketing, SEO, Copywriter;Intern/Trainee;;;;Other;;;;;;;;;;E-commerce;Продуктова;Менше як 3 місяці
12.26.2022 16:52:43;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;5000;Чоловік;29;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;Automation QA;;;;;;;;;Так, використовую;TypeScript;QA;Fintech / Banking;Аутстафінгова;6 років
12.26.2022 16:53:49;Так, працюю full-time;В Україні;Дніпро чи область;2000;Чоловік;23;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Adtech / Advertising, Big Data, Dating;Продуктова;2 роки
12.26.2022 16:53:50;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;6000;Чоловік;29;Середня;Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Head;;Automation QA;;;;;;;;;Так, використовую;TypeScript;QA;AR/VR, Blockchain, E-commerce;Аутсорсингова;6 років
12.26.2022 16:55:28;Так, працюю full-time;В Україні;Львів чи область;1300;Чоловік;31;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Немає тайтлу;;;Sound Designer;;;;;;;;;;;GameDev, Mobile;Інша;6 років
12.26.2022 16:56:24;Так, працюю full-time;В Україні;Львів чи область;2600;Чоловік;28;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Java;Back-end  розробка;Hardware, Media, Telecom;Аутсорсингова;Пів року
12.26.2022 16:58:24;Ні, тимчасово не працюю;За кордоном (переїхали через війну, але планую повернутися);;1000;Чоловік;37;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Automotive;Аутсорсингова;1 рік
12.26.2022 16:59:30;Так, працюю full-time;В Україні;;980;Жінка;23;Дві вищі;Немає;Advanced;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Media;Аутсорсингова;1 рік
12.26.2022 17:04:23;Ні, тимчасово не працюю;В Україні;Київ чи область;2000;Чоловік;36;Дві вищі;Немає;Intermediate;Analyst (Business, Data, System);Architect;;;;;;;Data Analyst;;;;Так, використовую;SQL;Робота з даними, аналіз даних;ERP, Manufacturing;Продуктова;15 і більше років
12.26.2022 17:05:45;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;1600;Чоловік;36;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Automation QA;;;;;;;;;Так, використовую;Python;QA;Real Estate;Аутсорсингова;4 роки
12.26.2022 17:05:59;Так, працюю full-time;В Україні;Львів чи область;2800;Чоловік;29;Дві вищі;Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;Manual QA;;;;;;;;;Ні, не використовую;;;Інша;Аутсорсингова;5 років
12.26.2022 17:09:51;Так, працюю full-time;В Україні;Львів чи область;1620;Чоловік;26;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Automation QA;;;;;;;;;Так, використовую;Java;QA;E-commerce;Аутсорсингова;2 роки
12.26.2022 17:09:57;Так, працюю full-time;В Україні;Київ чи область;4700;Чоловік;33;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;C# / .NET;Back-end  розробка;E-commerce, Medtech / Healthcare;Стартап;7 років
12.26.2022 17:10:09;Так, працюю full-time;В Україні;Львів чи область;3600;Чоловік;25;Вища (бакалавр, спеціаліст, магістр);;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Java;Full Stack розробка;Інша;Аутсорсингова;5 років
12.26.2022 17:10:19;Так, працюю full-time;В Україні;Луцьк чи Волинська область;700;Жінка;20;Середня спеціальна;Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Intern/Trainee;;;;;;;;;;;;JavaScript;Front-end  розробка;Інша;Аутстафінгова;1 рік
12.26.2022 17:11:53;Так, працюю full-time;В Україні;Тернопіль чи область;1500;Жінка;25;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Так, використовую;SQL;QA;Retail;Аутсорсингова;4 роки
12.26.2022 17:11:54;Так, працюю full-time;В Україні;Івано-Франківськ чи область;1500;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;C# / .NET;Full Stack розробка;Medtech / Healthcare;Аутстафінгова;4 роки
12.26.2022 17:13:37;Так, працюю full-time;В Україні;Київ чи область;400;Жінка;25;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Інша;Аутстафінгова;Пів року
12.26.2022 17:14:02;Так, працюю full-time;В Україні;Вінниця чи область;5500;Чоловік;20;Середня;Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;TypeScript;Front-end  розробка;Edtech / Education;Продуктова;1 рік
12.26.2022 17:15:56;Так, працюю full-time;В Україні;Запоріжжя чи область;3100;Чоловік;33;Дві вищі;Немає;Pre-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Kotlin;Mobile  розробка;Retail;Аутсорсингова;11 років
12.26.2022 17:16:34;Так, працюю full-time;В Україні;Київ чи область;1000;Чоловік;21;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;Salesforce Apex;Full Stack розробка;Real Estate;Продуктова;1,5 року
12.26.2022 17:17:14;Так, працюю full-time;В Україні;Суми чи область;800;Чоловік;53;Дві вищі;Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;PHP;Full Stack розробка;E-commerce;Аутсорсингова;2 роки
12.26.2022 17:17:22;Так, працюю full-time;В Україні;Київ чи область;2500;Чоловік;32;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Fintech / Banking;Продуктова;3 роки
12.26.2022 17:17:24;Так, працюю full-time;В Україні;Хмельницький чи область;2500;Чоловік;25;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;C# / .NET;Full Stack розробка;Edtech / Education;Аутсорсингова;5 років
12.26.2022 17:17:37;Так, працюю full-time;В Україні;Вінниця чи область;5500;Чоловік;25;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Swift;Mobile  розробка;E-commerce, Mobile;Продуктова;7 років
12.26.2022 17:18:08;Так, працюю full-time;В Україні;Львів чи область;7500;Чоловік;22;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;DevOps, SRE;Senior;;;;;;;;;DevOps Engineer;;Так, використовую;Python;DevOps;Data Science, Machine Learning;Аутсорсингова;5 років
12.26.2022 17:18:42;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;3500;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;JavaScript;Front-end  розробка;Blockchain, Fintech / Banking;Продуктова;3 роки
12.26.2022 17:19:01;Так, працюю full-time;В Україні;Київ чи область;3500;Чоловік;26;Середня спеціальна;Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;JavaScript;Front-end  розробка;Insurance, Media, Medtech / Healthcare;Аутсорсингова;5 років
